listing_id,first_review,last_review,number_of_reviews,accuracy_score,cleanliness_score,checkin_score,communication_score,location_score,value_score,rating
31408169,2019-01-26 05:00:00,2019-02-26 05:00:00,6,10,10,10,10,10,9,93
31459895,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
31346657,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
31318633,2019-02-18 05:00:00,2019-03-04 05:00:00,3,9,9,10,10,10,10,93
31448135,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
31454375,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
31391462,2019-02-16 05:00:00,2019-02-27 05:00:00,2,10,10,10,10,10,10,100
31326897,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
31460245,2019-02-01 05:00:00,2019-02-01 05:00:00,1,10,6,10,10,10,10,100
31771741,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
31812431,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
31861001,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
31972844,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32087839,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32096193,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32174629,2019-02-13 05:00:00,2019-02-14 05:00:00,2,9,9,9,10,10,10,100
3220115,2014-08-31 04:00:00,2015-01-12 05:00:00,6,9,8,9,10,10,8,83
32232797,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32235219,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32362812,2019-02-16 05:00:00,2019-02-23 05:00:00,2,10,7,10,9,9,7,70
32528492,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32546486,2019-03-07 05:00:00,2019-03-07 05:00:00,1,10,10,10,10,10,10,100
3261569,2014-06-17 04:00:00,2018-11-16 05:00:00,30,10,9,10,10,10,9,94
32636126,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32856730,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
3322110,2015-01-18 05:00:00,2019-02-16 05:00:00,178,10,9,10,10,10,9,93
3581676,2014-08-04 04:00:00,2019-02-09 05:00:00,52,9,10,9,10,10,9,92
31486435,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
31533365,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
31600196,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
31630832,2019-02-28 05:00:00,2019-02-28 05:00:00,1,6,4,6,6,6,6,60
31696863,2019-01-28 05:00:00,2019-03-02 05:00:00,5,10,10,10,10,10,9,100
3177173,2014-10-22 04:00:00,2019-02-13 05:00:00,24,10,10,10,10,10,9,93
31914885,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
31951390,2019-02-09 05:00:00,2019-02-24 05:00:00,10,10,10,10,10,10,9,100
32099175,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32104281,2019-02-15 05:00:00,2019-03-04 05:00:00,3,9,9,8,9,9,9,87
32208912,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32242177,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32287835,2019-02-19 05:00:00,2019-02-25 05:00:00,2,3,7,5,4,4,6,60
32297024,2019-02-27 05:00:00,2019-03-03 05:00:00,2,10,10,10,10,10,9,100
32327341,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32418682,2019-03-03 05:00:00,2019-03-10 05:00:00,4,10,10,10,10,10,9,95
32663214,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
3288363,2015-10-19 04:00:00,2015-10-19 04:00:00,1,10,10,10,10,10,10,100
32894465,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32969,2011-05-10 04:00:00,2018-06-23 04:00:00,7,10,10,10,10,10,10,100
3301571,2014-07-14 04:00:00,2018-02-22 05:00:00,13,10,10,10,10,10,10,97
3485641,2015-12-30 05:00:00,2019-02-03 05:00:00,11,9,10,9,9,9,10,90
3654407,2016-08-21 04:00:00,2019-01-09 05:00:00,3,10,10,10,10,10,10,100
3760592,2014-08-22 04:00:00,2018-12-16 05:00:00,54,10,8,9,9,9,9,86
4000621,2014-11-03 05:00:00,2018-12-16 05:00:00,113,10,10,10,10,10,10,96
31590340,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
31840261,2019-01-28 05:00:00,2019-02-24 05:00:00,11,10,10,10,10,10,9,91
31864910,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
31974220,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32023628,2019-02-17 05:00:00,2019-02-17 05:00:00,1,10,8,10,10,10,10,100
32028943,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32178403,2019-02-20 05:00:00,2019-02-25 05:00:00,2,10,10,10,10,10,8,90
321803,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32189927,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
3220673,2015-03-23 04:00:00,2016-08-17 04:00:00,4,10,10,10,10,10,10,100
32361436,2019-02-22 05:00:00,2019-02-22 05:00:00,1,10,10,10,10,10,10,100
32677257,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32679705,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
3271418,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32745518,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32746163,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32748063,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32838638,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
333624,2012-04-19 04:00:00,2019-02-27 05:00:00,95,10,10,10,10,10,10,99
3476105,2014-07-14 04:00:00,2019-02-18 05:00:00,135,10,9,10,10,10,9,93
3494585,2014-09-02 04:00:00,2019-02-12 05:00:00,32,9,8,10,10,10,9,92
3920340,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
31489144,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
31510270,2019-01-19 05:00:00,2019-01-19 05:00:00,1,10,10,10,10,10,10,100
31588317,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
3170717,2014-08-11 04:00:00,2015-06-15 04:00:00,2,10,10,10,10,10,10,100
31773624,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32037744,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32112187,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32214610,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32275673,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32351823,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32699393,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32717275,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32727861,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32839070,2019-03-08 05:00:00,2019-03-08 05:00:00,1,10,10,10,10,10,10,100
32948708,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
3616643,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
3885090,2014-09-26 04:00:00,2019-03-04 05:00:00,115,9,9,10,10,10,9,89
3920836,2018-11-09 05:00:00,2018-11-09 05:00:00,1,10,10,10,10,10,9,95
4031809,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
4037541,2014-10-24 04:00:00,2015-10-24 04:00:00,44,10,9,10,10,10,10,94
4185995,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
4204302,2014-10-19 04:00:00,2014-11-09 05:00:00,2,8,6,8,8,8,8,70
31538969,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
3155979,2014-07-19 04:00:00,2016-08-21 04:00:00,35,10,10,10,10,10,9,96
31666595,2019-02-23 05:00:00,2019-03-04 05:00:00,4,10,10,10,10,10,9,95
31687084,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
3173305,2016-07-08 04:00:00,2016-07-08 04:00:00,1,10,10,10,10,10,10,100
31845112,2019-02-07 05:00:00,2019-03-04 05:00:00,6,10,9,10,10,10,10,100
31866944,2019-01-29 05:00:00,2019-03-09 05:00:00,8,10,9,9,9,9,9,93
31879987,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
31886158,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
31925067,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
31930748,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
31941328,2019-01-30 05:00:00,2019-01-30 05:00:00,1,10,10,10,10,10,9,95
31995384,2019-02-24 05:00:00,2019-02-24 05:00:00,1,10,10,6,8,8,8,80
32099571,2019-02-18 05:00:00,2019-02-23 05:00:00,2,10,9,10,10,10,9,90
32159739,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32166129,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32237387,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32338059,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32503574,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32546106,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32546244,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32645900,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32734009,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32805549,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32835270,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32843905,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
3288487,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32934486,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
3376567,2015-09-25 04:00:00,2018-03-20 04:00:00,14,10,10,10,10,10,9,94
3383677,2014-08-04 04:00:00,2016-01-03 05:00:00,25,10,8,9,10,10,9,95
31506064,2019-01-19 05:00:00,2019-01-24 05:00:00,2,6,6,10,6,6,6,60
4069429,2014-09-26 04:00:00,2019-02-25 05:00:00,533,10,10,10,10,10,10,95
3157408,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
31989710,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32024517,2019-03-02 05:00:00,2019-03-02 05:00:00,1,8,8,10,10,10,8,100
3208863,2016-08-22 04:00:00,2018-11-27 05:00:00,3,9,9,9,9,9,9,87
32165831,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32224265,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32281660,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32308714,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32338168,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32338915,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32375230,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
3254016,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32541101,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32603163,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
3335550,2014-10-21 04:00:00,2014-10-21 04:00:00,1,6,8,8,10,10,8,80
336569,2012-03-20 04:00:00,2019-01-20 05:00:00,55,10,10,10,9,9,9,91
3464992,2014-08-04 04:00:00,2019-01-10 05:00:00,103,10,10,10,10,10,10,98
349618,2012-03-09 05:00:00,2019-01-19 05:00:00,15,9,9,10,10,10,9,97
3503965,2018-07-11 04:00:00,2018-10-20 04:00:00,4,8,8,8,8,8,8,75
3517568,2015-05-10 04:00:00,2019-02-15 05:00:00,47,10,10,10,10,10,10,97
3532235,2015-06-08 04:00:00,2015-08-04 04:00:00,2,10,10,10,10,10,10,100
4016121,2016-01-05 05:00:00,2016-01-05 05:00:00,1,10,10,10,10,10,10,100
4178954,2014-10-02 04:00:00,2019-02-12 05:00:00,210,10,9,10,10,10,9,91
3404472,2014-07-14 04:00:00,2019-01-05 05:00:00,210,10,10,10,10,10,10,95
342139,2012-04-08 04:00:00,2018-11-30 05:00:00,48,9,9,9,9,9,8,84
3527622,2014-07-22 04:00:00,2017-08-16 04:00:00,16,9,9,10,10,10,9,91
3567993,2014-09-29 04:00:00,2019-02-18 05:00:00,270,10,9,10,10,10,9,93
3952093,2014-10-27 04:00:00,2019-03-03 05:00:00,63,10,8,10,10,10,10,90
4044871,2014-09-24 04:00:00,2014-10-17 04:00:00,2,10,10,10,10,10,10,90
4076976,2014-10-07 04:00:00,2019-03-03 05:00:00,114,10,10,10,10,10,9,97
4138110,2015-01-22 05:00:00,2016-07-28 04:00:00,8,8,6,9,9,9,9,83
4164487,2014-10-27 04:00:00,2019-01-15 05:00:00,87,10,10,10,10,10,10,98
404688,2013-07-15 04:00:00,2018-09-26 04:00:00,61,9,9,9,9,9,9,92
4052514,2015-01-12 05:00:00,2019-03-03 05:00:00,133,10,10,10,10,10,10,98
357958,2013-03-03 05:00:00,2019-03-03 05:00:00,103,10,10,10,10,10,10,96
3930842,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
3963635,2015-07-29 04:00:00,2018-09-04 04:00:00,9,9,8,10,9,9,9,91
3975630,2014-09-01 04:00:00,2019-02-10 05:00:00,93,10,10,10,10,10,10,98
4144356,2015-01-05 05:00:00,2019-01-02 05:00:00,8,9,9,10,10,10,9,95
31492265,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
31504921,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
31613810,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
31598034,2019-01-22 05:00:00,2019-01-22 05:00:00,1,10,10,10,10,10,9,95
31632468,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
31693770,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
31772760,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
31905370,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
31913823,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
3201230,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
320446,2012-03-26 04:00:00,2015-11-14 05:00:00,15,8,8,9,9,9,8,86
3210248,2015-12-24 05:00:00,2019-01-28 05:00:00,23,10,10,10,10,10,9,98
32102597,2019-02-08 05:00:00,2019-03-07 05:00:00,9,10,10,10,10,10,10,100
32131343,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32235324,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32236818,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32265418,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
3238474,2016-07-15 04:00:00,2017-09-02 04:00:00,10,9,8,9,9,9,8,72
32548455,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32928274,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
3355353,2018-11-01 04:00:00,2019-01-26 05:00:00,4,8,9,10,9,9,10,90
34177,2014-08-11 04:00:00,2016-07-14 04:00:00,8,10,10,10,10,10,9,97
3517150,2014-10-02 04:00:00,2019-02-16 05:00:00,74,10,10,10,10,10,10,97
3731634,2014-09-23 04:00:00,2015-02-04 05:00:00,2,10,8,10,10,10,7,90
31708004,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
31764157,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
31808341,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
31827679,2019-03-05 05:00:00,2019-03-05 05:00:00,1,8,8,10,10,10,8,80
31913927,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
31963125,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32008291,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32040085,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32082784,2019-02-11 05:00:00,2019-02-11 05:00:00,1,10,10,10,10,10,9,95
32338783,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32401490,2019-03-01 05:00:00,2019-03-01 05:00:00,1,10,10,10,10,10,10,100
32456345,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32537967,2019-02-25 05:00:00,2019-02-25 05:00:00,1,2,2,8,8,8,2,20
32679910,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32896330,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
333190,2012-06-14 04:00:00,2019-02-17 05:00:00,185,10,10,10,10,10,10,96
3332055,2014-07-09 04:00:00,2016-09-12 04:00:00,17,10,10,10,10,10,10,93
3476107,2014-08-31 04:00:00,2016-03-30 04:00:00,2,9,6,7,10,10,8,70
4025482,2016-10-09 04:00:00,2016-10-09 04:00:00,1,8,10,10,10,10,10,100
4150857,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
31507104,2019-02-02 05:00:00,2019-02-06 05:00:00,2,10,9,10,10,10,9,90
31563921,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
31761679,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
318028,2012-02-06 05:00:00,2019-02-23 05:00:00,48,10,10,10,10,10,10,97
31951516,2019-02-28 05:00:00,2019-02-28 05:00:00,1,10,10,10,10,10,10,100
32181448,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32280408,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32309279,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32355490,2019-03-03 05:00:00,2019-03-06 05:00:00,3,10,8,9,10,10,10,87
32385079,2019-02-20 05:00:00,2019-02-20 05:00:00,1,10,10,10,10,10,10,100
32432419,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32436791,2019-02-19 05:00:00,2019-02-24 05:00:00,3,10,10,10,10,10,10,100
32454803,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32476385,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32618302,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32679285,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32759894,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32774643,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32847674,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
3308303,2014-06-17 04:00:00,2018-06-15 04:00:00,24,10,10,10,10,10,9,96
3432115,2014-07-25 04:00:00,2017-08-30 04:00:00,22,9,9,10,9,9,8,83
3530395,2015-04-06 04:00:00,2019-01-02 05:00:00,4,10,10,10,10,10,10,100
3633808,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
3729694,2014-08-10 04:00:00,2019-01-03 05:00:00,91,9,9,9,9,9,9,88
3735449,2014-09-04 04:00:00,2018-12-21 05:00:00,8,9,10,10,10,10,10,93
3816200,2014-08-25 04:00:00,2019-02-08 05:00:00,261,10,9,9,10,10,9,90
3855119,2014-12-19 05:00:00,2019-02-01 05:00:00,85,10,10,10,10,10,9,93
31633508,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
31644399,2019-02-17 05:00:00,2019-02-17 05:00:00,1,10,10,10,10,10,10,100
31984148,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
3200487,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32025949,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32195716,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32340227,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32699333,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32707786,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32823084,2019-03-10 05:00:00,2019-03-10 05:00:00,1,10,10,10,10,10,10,100
347803,2012-03-14 04:00:00,2019-01-29 05:00:00,41,9,9,9,10,10,9,88
3544610,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
3969482,2014-09-24 04:00:00,2019-01-25 05:00:00,20,10,9,10,10,10,10,96
4010246,2016-08-20 04:00:00,2017-05-15 04:00:00,3,10,10,10,10,10,10,100
4025329,2014-12-09 05:00:00,2018-12-28 05:00:00,83,9,9,10,10,10,9,91
4183200,2015-05-02 04:00:00,2018-08-13 04:00:00,15,10,10,10,10,10,10,97
4001099,2014-09-08 04:00:00,2019-02-05 05:00:00,180,8,8,9,9,9,8,83
4120182,2014-10-21 04:00:00,2016-11-05 04:00:00,11,9,8,10,8,8,9,85
3936009,2014-09-22 04:00:00,2016-11-28 05:00:00,141,10,9,10,10,10,9,95
394428,2012-08-23 04:00:00,2017-12-03 05:00:00,64,10,10,10,10,10,10,97
3147146,2014-06-23 04:00:00,2019-01-02 05:00:00,16,10,10,10,10,10,9,98
316355,2012-02-24 05:00:00,2017-03-01 05:00:00,11,9,8,9,8,8,8,82
314982,2012-02-23 05:00:00,2018-12-29 05:00:00,125,10,10,10,10,10,10,95
31639194,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
31670584,2019-01-31 05:00:00,2019-01-31 05:00:00,1,10,10,10,10,10,10,100
31742674,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
31804891,2019-02-24 05:00:00,2019-02-24 05:00:00,1,8,4,10,10,10,6,80
31806673,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
3190976,2014-09-02 04:00:00,2019-01-06 05:00:00,16,10,10,10,9,9,9,99
3200122,2015-07-15 04:00:00,2019-02-21 05:00:00,55,10,10,10,10,10,10,97
32074640,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32092400,2019-02-28 05:00:00,2019-02-28 05:00:00,1,10,10,10,10,10,10,100
32092426,2019-02-17 05:00:00,2019-02-17 05:00:00,1,10,8,10,10,10,10,100
32106134,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
3217583,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32180516,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32189176,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
3237716,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32678048,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32933572,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
3631518,2014-08-10 04:00:00,2016-10-29 04:00:00,27,10,10,10,10,10,9,92
3632907,2015-01-04 05:00:00,2019-02-06 05:00:00,76,9,8,10,10,10,9,87
3786402,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
3798786,2017-04-08 04:00:00,2019-02-08 05:00:00,6,6,6,5,6,6,7,60
3876850,2014-10-14 04:00:00,2015-05-19 04:00:00,6,10,10,10,10,10,9,97
4138543,2015-02-23 05:00:00,2019-01-31 05:00:00,35,10,10,10,10,10,10,99
31644986,2019-02-02 05:00:00,2019-02-23 05:00:00,5,8,8,8,8,8,8,72
31800265,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
31810829,2019-02-09 05:00:00,2019-02-09 05:00:00,1,10,10,10,10,10,10,80
31850676,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
31960105,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
31981770,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32014374,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32110024,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32137606,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32180649,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32339084,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32445856,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32459348,2019-02-28 05:00:00,2019-02-28 05:00:00,1,10,10,10,10,10,10,100
32481559,2019-02-24 05:00:00,2019-02-24 05:00:00,1,10,10,10,10,10,10,100
32678211,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32715595,2019-03-04 05:00:00,2019-03-04 05:00:00,1,10,10,10,10,10,8,100
32745053,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
32761256,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
3293479,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
